"","Y","id","rev","rev_$100Mto$500M","rev_$10B+","rev_$10Mto$50M","rev_$1Bto$10B","rev_$1Mto$10M","rev_$500Mto$1B","rev_$50Mto$100M","rev_Lessthan$1M","rev_NA"
"1832",0,1832,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1833",0,1833,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1834",0,1834,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1835",0,1835,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1836",0,1836,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1837",0,1837,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1838",0,1838,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1839",0,1839,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1840",0,1840,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1841",0,1841,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1842",0,1842,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1843",0,1843,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1844",0,1844,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1845",0,1845,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1846",0,1846,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1847",0,1847,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1848",0,1848,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1849",0,1849,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1850",0,1850,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1851",0,1851,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1852",0,1852,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1853",0,1853,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1854",0,1854,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1855",0,1855,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1856",0,1856,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1857",0,1857,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1858",0,1858,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1859",0,1859,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1860",0,1860,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1861",0,1861,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1862",0,1862,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1863",0,1863,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1864",0,1864,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1865",0,1865,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1866",0,1866,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1867",0,1867,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1868",0,1868,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1869",0,1869,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1870",0,1870,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1871",0,1871,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1872",0,1872,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1873",0,1873,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1874",0,1874,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1875",0,1875,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1876",0,1876,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1877",0,1877,"$10B+",0,1,0,0,0,0,0,0,0
"1878",0,1878,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1879",0,1879,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1880",0,1880,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1881",0,1881,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1882",0,1882,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1883",0,1883,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1884",0,1884,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1885",0,1885,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1886",0,1886,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1887",0,1887,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1888",0,1888,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1889",0,1889,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1890",0,1890,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1891",0,1891,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1892",0,1892,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1893",0,1893,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1894",0,1894,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1895",0,1895,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1896",0,1896,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1897",0,1897,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1898",0,1898,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1899",0,1899,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1900",0,1900,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"1901",0,1901,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1902",0,1902,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1903",0,1903,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1904",0,1904,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1905",0,1905,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1906",0,1906,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1907",0,1907,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1908",0,1908,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1909",0,1909,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1910",0,1910,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1911",0,1911,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1912",0,1912,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1913",0,1913,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1914",0,1914,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1915",0,1915,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1916",0,1916,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1917",0,1917,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1918",0,1918,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1919",0,1919,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1920",0,1920,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1921",0,1921,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1922",0,1922,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1923",0,1923,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1924",0,1924,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1925",0,1925,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1926",0,1926,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1927",0,1927,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1928",0,1928,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1929",0,1929,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1930",0,1930,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1931",0,1931,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1932",0,1932,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1933",0,1933,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1934",0,1934,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1935",0,1935,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1936",0,1936,"$500Mto$1B",0,0,0,0,0,1,0,0,0
"1937",0,1937,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1938",0,1938,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1939",0,1939,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1940",0,1940,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1941",0,1941,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1942",0,1942,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1943",0,1943,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1944",0,1944,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"1945",0,1945,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1946",0,1946,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1947",0,1947,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1948",0,1948,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1949",0,1949,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1950",0,1950,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1951",0,1951,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1952",0,1952,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1953",0,1953,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1954",0,1954,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1955",0,1955,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1956",0,1956,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1957",0,1957,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1958",0,1958,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1959",0,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1960",0,1960,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1961",0,1961,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1962",0,1962,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1963",0,1963,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"1964",0,1964,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1965",0,1965,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1966",0,1966,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1967",0,1967,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1968",0,1968,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"1969",0,1969,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1970",0,1970,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1971",0,1971,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1972",0,1972,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1973",0,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1974",0,1974,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1975",0,1975,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1976",0,1976,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1977",0,1977,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1978",0,1978,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1979",0,1979,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1980",0,1980,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1981",0,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1982",0,1982,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1983",0,1983,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1984",0,1984,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1985",0,1985,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1986",0,1986,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1987",0,1987,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1988",0,1988,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1989",0,1989,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1990",0,1990,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"1991",0,1991,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1992",0,1992,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1993",0,1993,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1994",0,1994,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1995",0,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1996",0,1996,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1997",0,1997,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1998",0,1998,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1999",0,1999,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"2000",0,2000,"$1Mto$10M",0,0,0,0,1,0,0,0,0
