"","Y","id","tfa_1M","category","category_$500Mto$1B","category_$100Mto$500M","category_$10Mto$50M","category_$1Bto$10B","category_$50Mto$100M","category_$1Mto$10M","category_Lessthan$1M","category_NA"
"1",1,1,683,"$500Mto$1B",1,0,0,0,0,0,0,0
"2",1,2,115.5,"$100Mto$500M",0,1,0,0,0,0,0,0
"3",1,3,233.001006,"$100Mto$500M",0,1,0,0,0,0,0,0
"4",1,4,122,"$100Mto$500M",0,1,0,0,0,0,0,0
"5",1,5,33.99,"$10Mto$50M",0,0,1,0,0,0,0,0
"6",1,6,209.2,"$100Mto$500M",0,1,0,0,0,0,0,0
"7",1,7,104,"$100Mto$500M",0,1,0,0,0,0,0,0
"8",1,8,21,"$10Mto$50M",0,0,1,0,0,0,0,0
"9",1,9,650,"$500Mto$1B",1,0,0,0,0,0,0,0
"10",1,10,1750,"$1Bto$10B",0,0,0,1,0,0,0,0
"11",1,11,800,"$500Mto$1B",1,0,0,0,0,0,0,0
"12",1,12,215,"$100Mto$500M",0,1,0,0,0,0,0,0
"13",1,13,658.7,"$500Mto$1B",1,0,0,0,0,0,0,0
"14",1,14,219,"$100Mto$500M",0,1,0,0,0,0,0,0
"15",1,15,50,"$10Mto$50M",0,0,1,0,0,0,0,0
"16",1,16,163.5,"$100Mto$500M",0,1,0,0,0,0,0,0
"17",1,17,4898.985,"$1Bto$10B",0,0,0,1,0,0,0,0
"18",1,18,93,"$50Mto$100M",0,0,0,0,1,0,0,0
"19",1,19,163,"$100Mto$500M",0,1,0,0,0,0,0,0
"20",1,20,2101,"$1Bto$10B",0,0,0,1,0,0,0,0
"21",1,21,363,"$100Mto$500M",0,1,0,0,0,0,0,0
"22",1,22,3198.403166,"$1Bto$10B",0,0,0,1,0,0,0,0
"23",1,23,127.5,"$100Mto$500M",0,1,0,0,0,0,0,0
"24",1,24,30.25,"$10Mto$50M",0,0,1,0,0,0,0,0
"25",1,25,296.3,"$100Mto$500M",0,1,0,0,0,0,0,0
"26",1,26,106.6,"$100Mto$500M",0,1,0,0,0,0,0,0
"27",1,27,344.7,"$100Mto$500M",0,1,0,0,0,0,0,0
"28",1,28,503,"$500Mto$1B",1,0,0,0,0,0,0,0
"29",1,29,164.5,"$100Mto$500M",0,1,0,0,0,0,0,0
"30",1,30,185.72,"$100Mto$500M",0,1,0,0,0,0,0,0
"31",1,31,180.916,"$100Mto$500M",0,1,0,0,0,0,0,0
"32",1,32,206.96,"$100Mto$500M",0,1,0,0,0,0,0,0
"33",1,33,15.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"34",1,34,375,"$100Mto$500M",0,1,0,0,0,0,0,0
"35",1,35,150,"$100Mto$500M",0,1,0,0,0,0,0,0
"36",1,36,361.45,"$100Mto$500M",0,1,0,0,0,0,0,0
"37",1,37,220,"$100Mto$500M",0,1,0,0,0,0,0,0
"38",1,38,14,"$10Mto$50M",0,0,1,0,0,0,0,0
"39",1,39,72.875,"$50Mto$100M",0,0,0,0,1,0,0,0
"40",1,40,450,"$100Mto$500M",0,1,0,0,0,0,0,0
"41",1,41,41,"$10Mto$50M",0,0,1,0,0,0,0,0
"42",1,42,400,"$100Mto$500M",0,1,0,0,0,0,0,0
"43",1,43,64.25,"$50Mto$100M",0,0,0,0,1,0,0,0
"44",1,44,58.825,"$50Mto$100M",0,0,0,0,1,0,0,0
"45",1,45,4.95,"$1Mto$10M",0,0,0,0,0,1,0,0
"46",1,46,15.52,"$10Mto$50M",0,0,1,0,0,0,0,0
"47",1,47,257.5,"$100Mto$500M",0,1,0,0,0,0,0,0
"48",1,48,150.35,"$100Mto$500M",0,1,0,0,0,0,0,0
"49",1,49,0.8,"Lessthan$1M",0,0,0,0,0,0,1,0
"50",1,50,31.8,"$10Mto$50M",0,0,1,0,0,0,0,0
"51",1,51,1.12,"$1Mto$10M",0,0,0,0,0,1,0,0
"52",1,52,20.595,"$10Mto$50M",0,0,1,0,0,0,0,0
"53",1,53,325.955,"$100Mto$500M",0,1,0,0,0,0,0,0
"54",1,54,92,"$50Mto$100M",0,0,0,0,1,0,0,0
"55",1,55,72.42,"$50Mto$100M",0,0,0,0,1,0,0,0
"56",1,56,110.5,"$100Mto$500M",0,1,0,0,0,0,0,0
"57",1,57,51.8,"$50Mto$100M",0,0,0,0,1,0,0,0
"58",1,58,107.5,"$100Mto$500M",0,1,0,0,0,0,0,0
"59",1,59,11,"$10Mto$50M",0,0,1,0,0,0,0,0
"60",1,60,200,"$100Mto$500M",0,1,0,0,0,0,0,0
"61",1,61,16,"$10Mto$50M",0,0,1,0,0,0,0,0
"62",1,62,7.65,"$1Mto$10M",0,0,0,0,0,1,0,0
"63",1,63,8.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"64",1,64,61,"$50Mto$100M",0,0,0,0,1,0,0,0
"65",1,65,37,"$10Mto$50M",0,0,1,0,0,0,0,0
"66",1,66,302,"$100Mto$500M",0,1,0,0,0,0,0,0
"67",1,67,141.561341,"$100Mto$500M",0,1,0,0,0,0,0,0
"68",1,68,297,"$100Mto$500M",0,1,0,0,0,0,0,0
"69",1,69,61.7,"$50Mto$100M",0,0,0,0,1,0,0,0
"70",1,70,70,"$50Mto$100M",0,0,0,0,1,0,0,0
"71",1,71,110.6,"$100Mto$500M",0,1,0,0,0,0,0,0
"72",1,72,12.82,"$10Mto$50M",0,0,1,0,0,0,0,0
"73",1,73,13.1,"$10Mto$50M",0,0,1,0,0,0,0,0
"74",1,74,78.3,"$50Mto$100M",0,0,0,0,1,0,0,0
"75",1,75,83.5,"$50Mto$100M",0,0,0,0,1,0,0,0
"76",1,76,1.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"77",1,77,75,"$50Mto$100M",0,0,0,0,1,0,0,0
"78",1,78,40.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"79",1,79,500,"$100Mto$500M",0,1,0,0,0,0,0,0
"80",1,80,233,"$100Mto$500M",0,1,0,0,0,0,0,0
"81",1,81,204.439706,"$100Mto$500M",0,1,0,0,0,0,0,0
"82",1,82,8,"$1Mto$10M",0,0,0,0,0,1,0,0
"83",1,83,15,"$10Mto$50M",0,0,1,0,0,0,0,0
"84",1,84,6,"$1Mto$10M",0,0,0,0,0,1,0,0
"85",1,85,111.464,"$100Mto$500M",0,1,0,0,0,0,0,0
"86",1,86,9.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"87",1,87,43.61,"$10Mto$50M",0,0,1,0,0,0,0,0
"88",1,88,5.14,"$1Mto$10M",0,0,0,0,0,1,0,0
"89",1,89,75,"$50Mto$100M",0,0,0,0,1,0,0,0
"90",1,90,64.0369,"$50Mto$100M",0,0,0,0,1,0,0,0
"91",1,91,119.866665,"$100Mto$500M",0,1,0,0,0,0,0,0
"92",1,92,17,"$10Mto$50M",0,0,1,0,0,0,0,0
"93",1,93,37.099999,"$10Mto$50M",0,0,1,0,0,0,0,0
"94",1,94,43.6,"$10Mto$50M",0,0,1,0,0,0,0,0
"95",1,95,14.1,"$10Mto$50M",0,0,1,0,0,0,0,0
"96",1,96,107.651032,"$100Mto$500M",0,1,0,0,0,0,0,0
"97",1,97,28.25,"$10Mto$50M",0,0,1,0,0,0,0,0
"98",1,98,811,"$500Mto$1B",1,0,0,0,0,0,0,0
"99",1,99,96,"$50Mto$100M",0,0,0,0,1,0,0,0
"100",1,100,60,"$50Mto$100M",0,0,0,0,1,0,0,0
"101",1,101,7.72,"$1Mto$10M",0,0,0,0,0,1,0,0
"102",1,102,197.6,"$100Mto$500M",0,1,0,0,0,0,0,0
"103",1,103,115,"$100Mto$500M",0,1,0,0,0,0,0,0
"104",1,104,161.87916,"$100Mto$500M",0,1,0,0,0,0,0,0
"105",1,105,43.873169,"$10Mto$50M",0,0,1,0,0,0,0,0
"106",1,106,124.26,"$100Mto$500M",0,1,0,0,0,0,0,0
"107",1,107,73.1,"$50Mto$100M",0,0,0,0,1,0,0,0
"108",1,108,89.749991,"$50Mto$100M",0,0,0,0,1,0,0,0
"109",1,109,9.2,"$1Mto$10M",0,0,0,0,0,1,0,0
"110",1,110,3.3,"$1Mto$10M",0,0,0,0,0,1,0,0
"111",1,111,623,"$500Mto$1B",1,0,0,0,0,0,0,0
"112",1,112,7,"$1Mto$10M",0,0,0,0,0,1,0,0
"113",1,113,50,"$10Mto$50M",0,0,1,0,0,0,0,0
"114",1,114,15,"$10Mto$50M",0,0,1,0,0,0,0,0
"115",1,115,30,"$10Mto$50M",0,0,1,0,0,0,0,0
"116",1,116,181.5,"$100Mto$500M",0,1,0,0,0,0,0,0
"117",1,117,20.627957,"$10Mto$50M",0,0,1,0,0,0,0,0
"118",1,118,340.362625,"$100Mto$500M",0,1,0,0,0,0,0,0
"119",1,119,36.9,"$10Mto$50M",0,0,1,0,0,0,0,0
"120",1,120,14,"$10Mto$50M",0,0,1,0,0,0,0,0
"121",1,121,168.153477,"$100Mto$500M",0,1,0,0,0,0,0,0
"122",1,122,2.8,"$1Mto$10M",0,0,0,0,0,1,0,0
"123",1,123,18.899998,"$10Mto$50M",0,0,1,0,0,0,0,0
"124",1,124,38.2,"$10Mto$50M",0,0,1,0,0,0,0,0
"125",1,125,75,"$50Mto$100M",0,0,0,0,1,0,0,0
"126",1,126,10.35,"$10Mto$50M",0,0,1,0,0,0,0,0
"127",1,127,14.925,"$10Mto$50M",0,0,1,0,0,0,0,0
"128",1,128,12,"$10Mto$50M",0,0,1,0,0,0,0,0
"129",1,129,54,"$50Mto$100M",0,0,0,0,1,0,0,0
"130",1,130,2.45,"$1Mto$10M",0,0,0,0,0,1,0,0
"131",1,131,8.3,"$1Mto$10M",0,0,0,0,0,1,0,0
"132",1,132,85.25,"$50Mto$100M",0,0,0,0,1,0,0,0
"133",1,133,65,"$50Mto$100M",0,0,0,0,1,0,0,0
"134",1,134,71.1,"$50Mto$100M",0,0,0,0,1,0,0,0
"135",1,135,29.7,"$10Mto$50M",0,0,1,0,0,0,0,0
"136",1,136,217,"$100Mto$500M",0,1,0,0,0,0,0,0
"137",1,137,30.4,"$10Mto$50M",0,0,1,0,0,0,0,0
"138",1,138,1476.5,"$1Bto$10B",0,0,0,1,0,0,0,0
"139",1,139,275,"$100Mto$500M",0,1,0,0,0,0,0,0
"140",1,140,35,"$10Mto$50M",0,0,1,0,0,0,0,0
"141",1,141,28.1,"$10Mto$50M",0,0,1,0,0,0,0,0
"142",1,142,6,"$1Mto$10M",0,0,0,0,0,1,0,0
"143",1,143,103.6,"$100Mto$500M",0,1,0,0,0,0,0,0
"144",1,144,11.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"145",1,145,279,"$100Mto$500M",0,1,0,0,0,0,0,0
"146",1,146,10.6,"$10Mto$50M",0,0,1,0,0,0,0,0
"147",1,147,238.7,"$100Mto$500M",0,1,0,0,0,0,0,0
"148",1,148,35.918996,"$10Mto$50M",0,0,1,0,0,0,0,0
"149",1,149,44.999999,"$10Mto$50M",0,0,1,0,0,0,0,0
"150",1,150,86.269417,"$50Mto$100M",0,0,0,0,1,0,0,0
"151",1,151,12.099999,"$10Mto$50M",0,0,1,0,0,0,0,0
"152",1,152,163.188999,"$100Mto$500M",0,1,0,0,0,0,0,0
"153",1,153,4.907598,"$1Mto$10M",0,0,0,0,0,1,0,0
"154",1,154,79.14948,"$50Mto$100M",0,0,0,0,1,0,0,0
"155",1,155,700,"$500Mto$1B",1,0,0,0,0,0,0,0
"156",1,156,30,"$10Mto$50M",0,0,1,0,0,0,0,0
"157",1,157,38,"$10Mto$50M",0,0,1,0,0,0,0,0
"158",1,158,62.6,"$50Mto$100M",0,0,0,0,1,0,0,0
"159",1,159,270,"$100Mto$500M",0,1,0,0,0,0,0,0
"160",1,160,25.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"161",1,161,15.06,"$10Mto$50M",0,0,1,0,0,0,0,0
"162",1,162,250,"$100Mto$500M",0,1,0,0,0,0,0,0
"163",1,163,1450,"$1Bto$10B",0,0,0,1,0,0,0,0
"164",1,164,36.24601,"$10Mto$50M",0,0,1,0,0,0,0,0
"165",1,165,27.33,"$10Mto$50M",0,0,1,0,0,0,0,0
"166",1,166,15,"$10Mto$50M",0,0,1,0,0,0,0,0
"167",1,167,7,"$1Mto$10M",0,0,0,0,0,1,0,0
"168",1,168,60,"$50Mto$100M",0,0,0,0,1,0,0,0
"169",1,169,3.62,"$1Mto$10M",0,0,0,0,0,1,0,0
"170",1,170,116,"$100Mto$500M",0,1,0,0,0,0,0,0
"171",1,171,140,"$100Mto$500M",0,1,0,0,0,0,0,0
"172",1,172,155,"$100Mto$500M",0,1,0,0,0,0,0,0
"173",1,173,0.75,"Lessthan$1M",0,0,0,0,0,0,1,0
"174",1,174,141.75,"$100Mto$500M",0,1,0,0,0,0,0,0
"175",1,175,368.426737,"$100Mto$500M",0,1,0,0,0,0,0,0
"176",1,176,2.65,"$1Mto$10M",0,0,0,0,0,1,0,0
"177",1,177,336,"$100Mto$500M",0,1,0,0,0,0,0,0
"178",1,178,77.387354,"$50Mto$100M",0,0,0,0,1,0,0,0
"179",1,179,1800,"$1Bto$10B",0,0,0,1,0,0,0,0
"180",1,180,27.131159,"$10Mto$50M",0,0,1,0,0,0,0,0
"181",1,181,3.05,"$1Mto$10M",0,0,0,0,0,1,0,0
"182",1,182,74.5,"$50Mto$100M",0,0,0,0,1,0,0,0
"183",1,183,0.4,"Lessthan$1M",0,0,0,0,0,0,1,0
"184",1,184,10.2,"$10Mto$50M",0,0,1,0,0,0,0,0
"185",1,185,111.6,"$100Mto$500M",0,1,0,0,0,0,0,0
"186",1,186,39.25,"$10Mto$50M",0,0,1,0,0,0,0,0
"187",1,187,30.6,"$10Mto$50M",0,0,1,0,0,0,0,0
"188",1,188,115.3,"$100Mto$500M",0,1,0,0,0,0,0,0
"189",1,189,20,"$10Mto$50M",0,0,1,0,0,0,0,0
"190",1,190,15,"$10Mto$50M",0,0,1,0,0,0,0,0
"191",1,191,3.9,"$1Mto$10M",0,0,0,0,0,1,0,0
"192",1,192,110,"$100Mto$500M",0,1,0,0,0,0,0,0
"193",1,193,70.5112,"$50Mto$100M",0,0,0,0,1,0,0,0
"194",1,194,25.02,"$10Mto$50M",0,0,1,0,0,0,0,0
"195",1,195,37,"$10Mto$50M",0,0,1,0,0,0,0,0
"196",1,196,16.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"197",1,197,275,"$100Mto$500M",0,1,0,0,0,0,0,0
"198",1,198,11,"$10Mto$50M",0,0,1,0,0,0,0,0
"199",1,199,29,"$10Mto$50M",0,0,1,0,0,0,0,0
"200",1,200,39.1,"$10Mto$50M",0,0,1,0,0,0,0,0
"201",1,201,60,"$50Mto$100M",0,0,0,0,1,0,0,0
"202",1,202,54.06,"$50Mto$100M",0,0,0,0,1,0,0,0
"203",1,203,44.835181,"$10Mto$50M",0,0,1,0,0,0,0,0
"204",1,204,20.457493,"$10Mto$50M",0,0,1,0,0,0,0,0
"205",1,205,103.729995,"$100Mto$500M",0,1,0,0,0,0,0,0
"206",1,206,52.6,"$50Mto$100M",0,0,0,0,1,0,0,0
"207",1,207,72.5,"$50Mto$100M",0,0,0,0,1,0,0,0
"208",1,208,1134.47668,"$1Bto$10B",0,0,0,1,0,0,0,0
"209",1,209,547.5,"$500Mto$1B",1,0,0,0,0,0,0,0
"210",1,210,1.25,"$1Mto$10M",0,0,0,0,0,1,0,0
"211",1,211,40,"$10Mto$50M",0,0,1,0,0,0,0,0
"212",1,212,78,"$50Mto$100M",0,0,0,0,1,0,0,0
"213",1,213,42.75,"$10Mto$50M",0,0,1,0,0,0,0,0
"214",1,214,141.28,"$100Mto$500M",0,1,0,0,0,0,0,0
"215",1,215,29.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"216",1,216,44.135,"$10Mto$50M",0,0,1,0,0,0,0,0
"217",1,217,77.549995,"$50Mto$100M",0,0,0,0,1,0,0,0
"218",1,218,3.8,"$1Mto$10M",0,0,0,0,0,1,0,0
"219",1,219,65,"$50Mto$100M",0,0,0,0,1,0,0,0
"220",1,220,70,"$50Mto$100M",0,0,0,0,1,0,0,0
"221",1,221,45.05,"$10Mto$50M",0,0,1,0,0,0,0,0
"222",1,222,271.749879,"$100Mto$500M",0,1,0,0,0,0,0,0
"223",1,223,27.537305,"$10Mto$50M",0,0,1,0,0,0,0,0
"224",1,224,55.82699,"$50Mto$100M",0,0,0,0,1,0,0,0
"225",1,225,10,"$1Mto$10M",0,0,0,0,0,1,0,0
"226",1,226,11.7,"$10Mto$50M",0,0,1,0,0,0,0,0
"227",1,227,26,"$10Mto$50M",0,0,1,0,0,0,0,0
"228",1,228,42.000361,"$10Mto$50M",0,0,1,0,0,0,0,0
"229",1,229,113.487877,"$100Mto$500M",0,1,0,0,0,0,0,0
"230",1,230,63,"$50Mto$100M",0,0,0,0,1,0,0,0
"231",1,231,53.97,"$50Mto$100M",0,0,0,0,1,0,0,0
"232",1,232,22.7,"$10Mto$50M",0,0,1,0,0,0,0,0
"233",1,233,22.07,"$10Mto$50M",0,0,1,0,0,0,0,0
"234",1,234,12,"$10Mto$50M",0,0,1,0,0,0,0,0
"235",1,235,1.25,"$1Mto$10M",0,0,0,0,0,1,0,0
"236",1,236,43.962386,"$10Mto$50M",0,0,1,0,0,0,0,0
"237",1,237,7.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"238",1,238,10,"$1Mto$10M",0,0,0,0,0,1,0,0
"239",1,239,5.6,"$1Mto$10M",0,0,0,0,0,1,0,0
"240",1,240,8.4,"$1Mto$10M",0,0,0,0,0,1,0,0
"241",1,241,12.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"242",1,242,10,"$1Mto$10M",0,0,0,0,0,1,0,0
"243",1,243,64.8,"$50Mto$100M",0,0,0,0,1,0,0,0
"244",1,244,73.667993,"$50Mto$100M",0,0,0,0,1,0,0,0
"245",1,245,114.471104,"$100Mto$500M",0,1,0,0,0,0,0,0
"246",1,246,5.8,"$1Mto$10M",0,0,0,0,0,1,0,0
"247",1,247,100,"$50Mto$100M",0,0,0,0,1,0,0,0
"248",1,248,9.359798,"$1Mto$10M",0,0,0,0,0,1,0,0
"249",1,249,74,"$50Mto$100M",0,0,0,0,1,0,0,0
"250",1,250,35,"$10Mto$50M",0,0,1,0,0,0,0,0
"251",1,251,11,"$10Mto$50M",0,0,1,0,0,0,0,0
"252",1,252,88,"$50Mto$100M",0,0,0,0,1,0,0,0
"253",1,253,5.35,"$1Mto$10M",0,0,0,0,0,1,0,0
"254",1,254,273.1,"$100Mto$500M",0,1,0,0,0,0,0,0
"255",1,255,69,"$50Mto$100M",0,0,0,0,1,0,0,0
"256",1,256,51.4,"$50Mto$100M",0,0,0,0,1,0,0,0
"257",1,257,38.75,"$10Mto$50M",0,0,1,0,0,0,0,0
"258",1,258,40.088916,"$10Mto$50M",0,0,1,0,0,0,0,0
"259",1,259,16.25,"$10Mto$50M",0,0,1,0,0,0,0,0
"260",1,260,0.72,"Lessthan$1M",0,0,0,0,0,0,1,0
"261",1,261,8.499994,"$1Mto$10M",0,0,0,0,0,1,0,0
"262",1,262,150,"$100Mto$500M",0,1,0,0,0,0,0,0
"263",1,263,36.71776,"$10Mto$50M",0,0,1,0,0,0,0,0
"264",1,264,28,"$10Mto$50M",0,0,1,0,0,0,0,0
"265",1,265,3.114157,"$1Mto$10M",0,0,0,0,0,1,0,0
"266",1,266,25.874814,"$10Mto$50M",0,0,1,0,0,0,0,0
"267",1,267,21.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"268",1,268,2,"$1Mto$10M",0,0,0,0,0,1,0,0
"269",1,269,5.135,"$1Mto$10M",0,0,0,0,0,1,0,0
"270",1,270,4.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"271",1,271,78.5,"$50Mto$100M",0,0,0,0,1,0,0,0
"272",1,272,96,"$50Mto$100M",0,0,0,0,1,0,0,0
"273",1,273,11.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"274",1,274,156,"$100Mto$500M",0,1,0,0,0,0,0,0
"275",1,275,49.110523,"$10Mto$50M",0,0,1,0,0,0,0,0
"276",1,276,42,"$10Mto$50M",0,0,1,0,0,0,0,0
"277",1,277,31.735,"$10Mto$50M",0,0,1,0,0,0,0,0
"278",1,278,4.82,"$1Mto$10M",0,0,0,0,0,1,0,0
"279",1,279,12.8,"$10Mto$50M",0,0,1,0,0,0,0,0
"280",1,280,10,"$1Mto$10M",0,0,0,0,0,1,0,0
"281",1,281,40,"$10Mto$50M",0,0,1,0,0,0,0,0
"282",1,282,1.8,"$1Mto$10M",0,0,0,0,0,1,0,0
"283",1,283,62,"$50Mto$100M",0,0,0,0,1,0,0,0
"284",1,284,65.062378,"$50Mto$100M",0,0,0,0,1,0,0,0
"285",1,285,24.867498,"$10Mto$50M",0,0,1,0,0,0,0,0
"286",1,286,110,"$100Mto$500M",0,1,0,0,0,0,0,0
"287",1,287,100,"$50Mto$100M",0,0,0,0,1,0,0,0
"288",1,288,350,"$100Mto$500M",0,1,0,0,0,0,0,0
"289",1,289,38,"$10Mto$50M",0,0,1,0,0,0,0,0
"290",1,290,38.8,"$10Mto$50M",0,0,1,0,0,0,0,0
"291",1,291,4.22626,"$1Mto$10M",0,0,0,0,0,1,0,0
"292",1,292,4.75,"$1Mto$10M",0,0,0,0,0,1,0,0
"293",1,293,18.95737,"$10Mto$50M",0,0,1,0,0,0,0,0
"294",1,294,14.874998,"$10Mto$50M",0,0,1,0,0,0,0,0
"295",1,295,14,"$10Mto$50M",0,0,1,0,0,0,0,0
"296",1,296,17.967197,"$10Mto$50M",0,0,1,0,0,0,0,0
"297",1,297,162.199,"$100Mto$500M",0,1,0,0,0,0,0,0
"298",1,298,698,"$500Mto$1B",1,0,0,0,0,0,0,0
"299",1,299,1300,"$1Bto$10B",0,0,0,1,0,0,0,0
"300",1,300,31.8,"$10Mto$50M",0,0,1,0,0,0,0,0
"301",1,301,30,"$10Mto$50M",0,0,1,0,0,0,0,0
"302",1,302,17.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"303",1,303,35,"$10Mto$50M",0,0,1,0,0,0,0,0
"304",1,304,41.432571,"$10Mto$50M",0,0,1,0,0,0,0,0
"305",1,305,7.714643,"$1Mto$10M",0,0,0,0,0,1,0,0
"306",1,306,19.968,"$10Mto$50M",0,0,1,0,0,0,0,0
"307",1,307,6,"$1Mto$10M",0,0,0,0,0,1,0,0
"308",1,308,10.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"309",1,309,50,"$10Mto$50M",0,0,1,0,0,0,0,0
"310",1,310,13,"$10Mto$50M",0,0,1,0,0,0,0,0
"311",1,311,14.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"312",1,312,15.658737,"$10Mto$50M",0,0,1,0,0,0,0,0
"313",1,313,4.65,"$1Mto$10M",0,0,0,0,0,1,0,0
"314",1,314,8.7,"$1Mto$10M",0,0,0,0,0,1,0,0
"315",1,315,2.7,"$1Mto$10M",0,0,0,0,0,1,0,0
"316",1,316,35.9,"$10Mto$50M",0,0,1,0,0,0,0,0
"317",1,317,7,"$1Mto$10M",0,0,0,0,0,1,0,0
"318",1,318,4.2,"$1Mto$10M",0,0,0,0,0,1,0,0
"319",1,319,6.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"320",1,320,11.6,"$10Mto$50M",0,0,1,0,0,0,0,0
"321",1,321,13.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"322",1,322,6,"$1Mto$10M",0,0,0,0,0,1,0,0
"323",1,323,4.35,"$1Mto$10M",0,0,0,0,0,1,0,0
"324",1,324,10,"$1Mto$10M",0,0,0,0,0,1,0,0
"325",1,325,77.5,"$50Mto$100M",0,0,0,0,1,0,0,0
"326",1,326,31.280524,"$10Mto$50M",0,0,1,0,0,0,0,0
"327",1,327,20.305,"$10Mto$50M",0,0,1,0,0,0,0,0
"328",1,328,54.2,"$50Mto$100M",0,0,0,0,1,0,0,0
"329",1,329,7.3,"$1Mto$10M",0,0,0,0,0,1,0,0
"330",1,330,18,"$10Mto$50M",0,0,1,0,0,0,0,0
"331",1,331,47,"$10Mto$50M",0,0,1,0,0,0,0,0
"332",1,332,5.3,"$1Mto$10M",0,0,0,0,0,1,0,0
"333",1,333,166,"$100Mto$500M",0,1,0,0,0,0,0,0
"334",1,334,40.78,"$10Mto$50M",0,0,1,0,0,0,0,0
"335",1,335,84.06,"$50Mto$100M",0,0,0,0,1,0,0,0
"336",1,336,7.39,"$1Mto$10M",0,0,0,0,0,1,0,0
"337",1,337,5.1,"$1Mto$10M",0,0,0,0,0,1,0,0
"338",1,338,250,"$100Mto$500M",0,1,0,0,0,0,0,0
"339",1,339,12.3,"$10Mto$50M",0,0,1,0,0,0,0,0
"340",1,340,158.3,"$100Mto$500M",0,1,0,0,0,0,0,0
"341",1,341,41.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"342",1,342,0.8,"Lessthan$1M",0,0,0,0,0,0,1,0
"343",1,343,10,"$1Mto$10M",0,0,0,0,0,1,0,0
"344",1,344,360,"$100Mto$500M",0,1,0,0,0,0,0,0
"345",1,345,7.7,"$1Mto$10M",0,0,0,0,0,1,0,0
"346",1,346,4.55,"$1Mto$10M",0,0,0,0,0,1,0,0
"347",1,347,13.02,"$10Mto$50M",0,0,1,0,0,0,0,0
"348",1,348,101.25,"$100Mto$500M",0,1,0,0,0,0,0,0
"349",1,349,7.55,"$1Mto$10M",0,0,0,0,0,1,0,0
"350",1,350,17.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"351",1,351,35,"$10Mto$50M",0,0,1,0,0,0,0,0
"352",1,352,260,"$100Mto$500M",0,1,0,0,0,0,0,0
"353",1,353,84,"$50Mto$100M",0,0,0,0,1,0,0,0
"354",1,354,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"355",1,355,25.890503,"$10Mto$50M",0,0,1,0,0,0,0,0
"356",1,356,4.95,"$1Mto$10M",0,0,0,0,0,1,0,0
"357",1,357,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"358",1,358,5.377053,"$1Mto$10M",0,0,0,0,0,1,0,0
"359",1,359,10,"$1Mto$10M",0,0,0,0,0,1,0,0
"360",1,360,7,"$1Mto$10M",0,0,0,0,0,1,0,0
"361",1,361,3,"$1Mto$10M",0,0,0,0,0,1,0,0
"362",1,362,20,"$10Mto$50M",0,0,1,0,0,0,0,0
"363",1,363,24.75,"$10Mto$50M",0,0,1,0,0,0,0,0
"364",1,364,20,"$10Mto$50M",0,0,1,0,0,0,0,0
"365",1,365,18,"$10Mto$50M",0,0,1,0,0,0,0,0
"366",1,366,24.35,"$10Mto$50M",0,0,1,0,0,0,0,0
"367",1,367,22.971,"$10Mto$50M",0,0,1,0,0,0,0,0
"368",1,368,21,"$10Mto$50M",0,0,1,0,0,0,0,0
"369",1,369,18,"$10Mto$50M",0,0,1,0,0,0,0,0
"370",1,370,10.8,"$10Mto$50M",0,0,1,0,0,0,0,0
"371",1,371,4,"$1Mto$10M",0,0,0,0,0,1,0,0
"372",1,372,20.049964,"$10Mto$50M",0,0,1,0,0,0,0,0
"373",1,373,110.004793,"$100Mto$500M",0,1,0,0,0,0,0,0
"374",1,374,17.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"375",1,375,123,"$100Mto$500M",0,1,0,0,0,0,0,0
"376",1,376,30,"$10Mto$50M",0,0,1,0,0,0,0,0
"377",1,377,6.6,"$1Mto$10M",0,0,0,0,0,1,0,0
"378",1,378,105,"$100Mto$500M",0,1,0,0,0,0,0,0
"379",1,379,10,"$1Mto$10M",0,0,0,0,0,1,0,0
"380",1,380,0.6,"Lessthan$1M",0,0,0,0,0,0,1,0
"381",1,381,3,"$1Mto$10M",0,0,0,0,0,1,0,0
